,tailamplitude_max,tailvigour,tailfreq_mean,tailcurvature_distal,tailcurvature_proximal,tailvigour60,tailvigour_alltrial,tailcurvature_distal30
27,13.3066857082,111.072734662,15.873015873,13.3066857082,13.3066857082,76.8261441507,111.664362492,13.3066857082
28,8.19076464662,53.7635219091,7.8125,0.724786930313,0.618873983946,26.5082708733,54.8593183847,1.62779871403
29,12.12269806,95.5539257341,12.3966942149,2.03167136072,0.509958890373,57.0696216791,164.873515929,6.54555805989
30,3.18064398643,48.4657648696,0.0,1.16317891936,0.300778326155,23.8331254885,53.3052016505,2.32745882784
31,9.48277903155,132.786499405,21.1267605634,0.802404562226,1.97358197202,70.1177417397,136.48303725,0.589890430045
32,12.56945995,80.3654770374,10.1351351351,9.17035436025,3.1610102621,36.5204990621,87.2106034774,6.83681246805
33,6.61193498028,70.1768726038,17.5438596491,0.328374931373,1.86437969253,46.9429603756,70.1768726038,3.41254146099
34,9.60291698558,94.4029781323,14.7058823529,0.554666433606,1.23180503236,45.575661415,100.155363299,1.01387377889
35,5.60548097168,55.4331954488,8.47457627119,0.459143653465,0.480640456927,34.2101942705,55.4331954488,0.575286031538
36,12.2349328984,84.1974547561,14.9253731343,3.68728238162,0.509431620911,39.1041491077,87.2986961881,8.52321935139
37,5.23863387279,67.6800982253,14.4927536232,0.956100146305,1.2324847855,30.0577059509,69.7775312058,0.522723548466
38,6.1750936321,60.6114486558,12.1951219512,1.70186627796,0.292391173338,22.2641041171,70.2707983177,3.85855661034
39,3.51823315365,57.2772125367,9.25925925926,0.131006401423,0.941018929689,29.8515170992,57.2772125367,0.774154742891
40,10.054747991,100.338036319,20.2702702703,13.2591825914,0.786122759597,35.9029183226,152.647030304,35.4557011808
41,5.38123447943,83.9064178322,18.115942029,0.101342418039,1.57582261205,40.4851113969,84.7020117223,0.524704305002
42,4.59496572446,62.5516005808,7.93650793651,1.77033106246,2.15716182767,35.3114036737,62.621716955,0.866841561142
43,8.93571746788,112.93700635,17.1232876712,2.8956585103,2.36491639793,44.2252729094,116.099805804,2.8538044646
44,5.37381703739,72.8243403808,15.3846153846,0.347763273541,0.733029058722,39.5936378526,73.6702959625,0.21967716184
45,23.248838397,134.724638017,20.0,6.0203749306,3.99225885159,70.9800520022,138.269144448,7.5916892152
46,4.59682173104,66.0653245208,8.72093023256,1.85054874085,2.22007631689,18.1479798999,91.313469944,1.71323498177
47,5.8311574656,66.3368576509,0.0,3.6632140929,1.12247211229,29.8463774437,72.4670719388,7.27834603254
48,12.068170966,77.3783892509,7.57575757576,0.341141771989,2.01349116636,48.964308999,78.5680310351,1.26971949308
49,3.2167823041,41.9170597765,4.31034482759,2.50775011004,0.611287834293,24.6685641179,41.9170597765,7.5343709936
