,left,right,convergence,bladder_mid,sb_cr,size_sb,mouth_area,mouth_cr,tail_bend_amplitude
54,19.4097747278,25.8117286584,45.2215033862,53.7900478076,-0.0133863187678,340.5,200.5,0.2,2.58690547943
55,19.2449046572,24.4828485209,43.7277531781,53.7675435452,0.00905123637656,336.5,200.5,0.0,2.58690547943
56,19.2955530165,25.1270240527,44.4225770692,53.8107292753,-0.0100135151779,341.5,200.5,0.0,2.87931411732
57,18.1380249041,24.8153731811,42.9533980852,53.7476652834,-0.0126935640129,341.0,200.5,0.2,2.64835760049
58,19.4459483584,24.404742935,43.8506912935,53.7231162137,0.00994776612815,338.5,201.5,-0.2,2.58690547943
59,18.3764835693,24.1790709356,42.5555545048,53.8127997271,-0.0279501724215,338.5,200.5,0.0,2.58690547943
60,19.1047726921,25.5469711654,44.6517438574,53.7606616995,0.0105267507726,339.5,200.5,0.0,2.7742773113
61,19.3225721636,26.1103987078,45.4329708714,53.6841974634,0.0360233272519,342.5,201.5,-0.2,2.22895013393
62,19.1108662105,25.5847276797,44.6955938902,53.7728550444,0.00166411591932,340.0,200.5,0.2,2.58690547943
63,20.6958361353,24.8047915037,45.500627639,53.6730488649,0.0373496702957,342.5,200.5,0.0,2.78653356949
64,20.3506697476,26.3155447203,46.6662144678,53.8132954533,0.00688108535999,339.5,200.5,-0.2,2.64835760049
65,18.8105348956,25.3729505499,44.1834854455,53.8643140996,-0.0278286519099,338.0,200.5,0.0,2.58690547943
66,18.2404628968,25.6259415576,43.8664044544,53.781175624,-0.00405385148814,336.5,201.5,0.0,2.64835760049
67,20.5488514342,25.7489030203,46.2977544545,53.8597972164,-0.0249276233123,337.5,200.5,0.0,2.58690547943
68,19.8769473789,24.769897411,44.6468447899,53.8477008801,-0.0116307101738,339.5,199.5,0.4,2.50041056438
69,18.183823801,25.1485418097,43.3323656107,53.7251708401,0.0480198796544,337.5,200.5,0.2,2.58690547943
70,19.2233500411,25.6902820264,44.9136320675,53.7609063665,0.0129266756706,338.5,201.5,0.0,2.64835760049
71,18.7606408904,25.2442306237,44.0048715141,53.7351590999,0.0110301529688,339.5,200.5,0.1,2.91942854198
72,19.0805332355,25.7700215809,44.8505548165,53.7895473292,0.0167884367012,339.5,201.5,0.0,3.27540264092
73,19.7815517028,26.0221728897,45.8037245925,53.9652702384,-0.0152151063646,340.0,201.5,0.0,2.58690547943
74,18.2495946181,25.5587359874,43.8083306055,53.8255397449,-0.0067234467075,339.5,201.5,0.2,2.64835760049
75,19.0185230942,25.4816897287,44.5002128228,53.7903098647,0.0349485286258,339.5,201.0,0.3,2.4841593628
76,18.8879179555,25.6890990116,44.5770169672,53.8734895128,0.00109007811452,336.5,201.5,-0.2,1.86363033534
77,19.7930415016,26.0895287609,45.8825702625,53.8891947065,0.00159288217382,338.5,201.5,-0.3,2.64835760049
78,18.7276398885,24.2530802787,42.9807201672,53.7919225113,0.0116871486434,340.5,202.5,-0.4,2.05764594695
79,18.3209296071,24.703360491,43.0242900981,53.9650525078,-0.0228830942033,340.0,202.5,-0.2,3.04612613624
80,19.3415630208,25.2600905,44.6016535207,53.8789399033,0.00819112033608,338.5,200.5,0.2,2.40021446086
81,19.2033118847,25.6485791583,44.851891043,53.8971591174,-0.0156723526246,338.5,200.0,0.3,2.71020310017
82,18.8710856247,25.816348839,44.6874344637,53.8503582546,0.0195229270459,337.0,200.5,0.2,2.58690547943
83,19.6836748265,26.2854456733,45.9691204998,53.8506370368,-0.0102607891925,336.0,201.5,-0.2,2.50041056438
84,18.5978473658,26.1183935607,44.7162409265,53.919895505,-0.00959356556361,334.5,201.5,-0.2,2.58690547943
85,18.9254750198,24.8366978357,43.7621728554,53.8187973543,-0.00310608404571,342.0,201.5,-0.2,2.58690547943
86,19.0910013924,24.1688582827,43.2598596751,53.9479728898,-0.0312263896579,334.0,201.5,-0.2,2.64835760049
87,18.6949830243,25.6764841386,44.3714671629,53.7993330909,-0.00234261778464,340.5,200.5,0.0,2.64835760049
88,18.7040320227,26.3159825962,45.0200146189,53.8719276772,-0.0252956918116,339.5,200.5,-0.1,2.58690547943
89,17.7928695281,25.2551507605,43.0480202885,53.8032669341,-0.0026898369313,340.5,200.5,0.0,2.7742773113
90,19.7815559967,24.6602398717,44.4417958684,53.7918409415,0.0104318207259,339.5,200.5,0.0,2.87931411732
91,18.2862830203,25.7224420646,44.0087250849,53.7876200019,0.013356924515,338.0,200.5,0.0,2.4841593628
92,19.1051502589,26.1296247272,45.2347749861,53.7454492181,0.0124145090819,340.0,200.0,0.3,2.71020310017
93,20.2233774971,25.2603054248,45.4836829219,53.7898177494,0.0203502220845,338.0,200.5,-0.2,2.4841593628
94,19.9858200019,25.182271911,45.1680919128,53.8440000451,0.00143792584268,343.5,200.5,-0.1,2.7742773113
95,20.1280235822,26.323464345,46.4514879272,53.8544046245,-0.00355597247462,338.0,200.5,-0.1,2.58690547943
96,19.6856408576,24.5377735169,44.2234143745,53.8075217635,0.0242075164516,338.5,201.5,-0.3,2.7742773113
97,19.4359922262,26.1314178198,45.5674100459,53.8915688598,0.00733645921598,338.0,199.5,0.0,2.71020310017
98,19.5655740262,25.5774698758,45.143043902,53.8511896743,-0.00322510227872,336.0,200.0,0.1,2.58690547943
99,19.4071322278,25.2036084242,44.610740652,53.8366247621,-0.00010819576755,334.0,200.0,0.1,2.4841593628
100,18.8785584952,25.4337195971,44.3122780923,53.9285593458,-0.0324025268042,334.5,200.0,0.1,2.50041056438
101,18.6264067864,24.8182230475,43.4446298339,53.9282511559,-0.00651315717321,335.5,199.5,0.2,2.64835760049
102,19.7806228459,26.0251474804,45.8057703264,53.8350641629,0.011629422629,340.5,200.5,0.0,2.58690547943
103,18.429535736,25.1627034706,43.5922392066,53.8360837833,0.0065420163419,337.5,200.5,-0.1,2.58690547943
104,19.2380268021,25.0525257356,44.2905525377,53.7665467118,0.025712163484,339.0,200.5,0.0,2.58690547943
105,19.9560746519,24.980226049,44.9363007009,53.89568537,-0.0112536707261,335.5,200.5,0.0,2.58690547943
106,19.1373586681,25.1459244373,44.2832831054,53.8932112761,-0.0192650591299,335.5,200.5,0.0,2.4841593628
107,18.4661699478,25.2056308541,43.6718008019,53.868793865,-0.0070998494445,337.5,200.0,0.1,2.64835760049
108,18.6549474146,25.1021961223,43.7571435369,53.8951075292,0.00412725317571,336.5,200.5,0.0,2.64835760049
109,19.3717108821,25.0952723331,44.4669832151,53.8394170164,0.0398627565666,343.0,200.5,0.0,2.64835760049
110,17.7675599185,25.501000868,43.2685607864,53.7968859804,0.0280417461607,336.5,200.5,0.0,2.40021446086
111,20.7380856583,24.0825235046,44.8206091629,53.8332946178,0.0312129906118,333.5,200.5,0.0,2.64835760049
112,18.8183932506,25.2077826014,44.026175852,53.9157437951,-0.00582357796807,334.0,200.5,0.0,2.64835760049
113,18.3660717508,24.7292701924,43.0953419432,54.0387307992,-0.0385868603301,333.5,200.5,0.0,2.58690547943
114,19.3708109649,24.9910635427,44.3618745077,53.9370947112,-0.0349859632691,338.5,200.5,-0.1,2.64835760049
115,17.6606861863,23.9960422828,41.6567284691,53.9893595708,-0.0512725647145,336.5,200.5,0.0,2.58690547943
116,19.2452536324,25.0078660759,44.2531197082,53.8866259052,-0.0146894492541,336.0,200.5,0.0,2.58690547943
117,20.0853247689,24.6228222915,44.7081470605,53.8457964976,-0.0134300821381,336.5,200.5,0.0,2.05764594695
118,19.4052504246,24.7470797006,44.1523301253,53.7621648949,0.0217282688459,339.0,200.0,0.3,3.27540264092
119,19.4354959526,23.5111039546,42.9465999072,53.7329967473,0.0316724493551,338.0,200.5,0.2,2.58690547943
120,18.8138207017,23.6889027471,42.5027234488,53.813178659,-0.00166607151403,337.5,200.5,-0.1,2.00078561667
121,18.358119347,26.2501026778,44.6082220248,53.7786460869,0.0300868664391,339.5,200.5,0.0,2.58690547943
122,18.4426859978,24.9842393381,43.4269253359,53.8708062391,0.0211572948075,339.5,201.5,0.0,2.58690547943
123,20.393190375,24.8148850558,45.2080754307,53.891358994,0.00974123134645,336.5,201.5,-0.2,2.58690547943
124,19.9550593987,25.1210332004,45.0760925991,53.8048483014,0.0221121286552,339.5,200.0,0.3,2.58690547943
125,19.4344894677,25.1162342202,44.5507236879,53.9290804191,-0.00552741112714,335.5,200.5,0.2,2.64835760049
126,20.0809745336,24.007008473,44.0879830066,53.9765927132,-0.0182262976852,335.5,201.5,-0.2,2.58690547943
127,20.0050623563,24.7324039889,44.7374663452,53.9400651508,-0.0100380369725,337.5,200.5,0.0,2.64835760049
128,20.5667633295,25.2676518153,45.8344151448,53.9154089447,-0.0287410082699,333.0,201.5,-0.2,2.64835760049
129,19.0058949275,24.5827425364,43.5886374639,53.9014433635,-0.0228316839902,338.5,201.5,-0.3,2.64835760049
130,19.4436348418,25.2561523495,44.6997871913,53.8854612247,-0.00373132499639,338.5,200.5,-0.1,2.64835760049
131,18.2241135112,25.630194853,43.8543083642,53.8898749659,0.00389535493616,338.5,200.5,0.0,2.64835760049
132,21.2655552542,25.4252263674,46.6907816216,53.7717039033,0.00500441670455,336.5,200.5,0.2,2.64835760049
133,19.8788003184,26.0086105613,45.8874108796,53.7872849435,-0.00139688031503,338.5,200.0,0.1,2.58690547943
134,21.2953276441,26.3572989499,47.652626594,53.8668045998,0.0144894089284,334.0,200.0,0.1,2.58690547943
135,19.9105055249,25.7934968514,45.7040023763,53.9093517406,0.00656670707043,336.0,200.5,0.0,2.00078561667
136,19.329432507,25.0648660858,44.3942985928,53.7967259868,0.0202640414845,336.5,201.5,-0.2,2.4841593628
137,19.0412852132,24.9840639862,44.0253491994,53.7803005419,0.00278592357793,338.5,200.5,0.0,2.58690547943
138,18.3740717726,24.7581509664,43.132222739,53.9392516444,-0.0338598689944,339.5,200.5,0.0,2.58690547943
139,17.8172582314,26.0210765213,43.8383347527,53.9421852759,-0.0213729281995,338.0,200.5,0.2,2.64835760049
140,20.1349383018,25.1581771898,45.2931154916,53.8980461943,-0.0055314946093,337.0,200.5,0.0,2.58690547943
141,18.3935532987,24.567566681,42.9611199797,53.7942301598,0.0167923490474,338.0,200.5,0.0,2.64835760049
142,20.6419643623,26.1206192728,46.7625836351,53.7699522994,0.023512662792,337.0,200.5,0.0,2.58690547943
143,19.5873097775,25.1117688956,44.6990786731,53.8353206349,-0.00120357416336,339.5,201.5,0.0,2.78653356949
144,19.1965083834,24.9063424886,44.1028508719,53.8703887212,-0.00899492261838,339.5,200.5,-0.1,3.04612613624
145,19.1089012901,25.6173810529,44.726282343,53.8781919051,0.00549906131371,340.0,200.5,0.0,2.64835760049
146,20.0003475796,26.0453459628,46.0456935424,53.8875156134,0.0204622467944,339.5,200.5,0.1,2.64835760049
147,18.9053618123,26.3276275646,45.232989377,53.8293027641,0.0322994511723,334.5,201.5,-0.2,2.64835760049
148,18.7792675047,26.3920336124,45.1713011171,53.8254141081,-0.00611989264533,336.5,200.0,0.1,2.22895013393
149,19.1794202483,25.8192601929,44.9986804412,53.9056872116,0.00385603929346,336.5,200.5,0.2,2.64835760049
150,19.3213332076,25.796580439,45.1179136465,53.9898268474,-0.0210150239899,336.0,201.0,-0.1,2.64835760049
151,19.2993676081,24.7018444139,44.0012120221,53.99080002,-0.00711338799483,336.5,200.5,0.2,2.78653356949
152,20.3546328739,24.076301208,44.4309340819,53.7948146449,-0.0117028583464,340.0,200.5,0.0,2.58690547943
153,19.1718072999,25.1763174559,44.3481247558,53.9249674081,-0.022737942306,336.5,201.5,-0.2,2.58690547943
154,19.2530105868,26.4133702128,45.6663807996,53.8847517274,0.0135063289958,337.5,200.5,0.0,2.22895013393
155,19.1288605767,25.6733315781,44.8021921548,53.95523308,-0.0297744088805,335.0,201.5,-0.3,2.58690547943
156,20.180479738,24.7880737897,44.9685535277,53.7363003532,0.0157067876134,339.5,200.5,-0.2,2.58690547943
157,19.7115803736,25.5064590588,45.2180394324,53.8112776966,0.022047948262,337.0,200.5,-0.1,2.58690547943
158,18.4771085758,24.5161998191,42.9933083949,53.9522833724,-0.0226321998555,335.5,200.5,0.0,2.4841593628
159,19.0284904093,25.8749240121,44.9034144214,53.8063610356,0.00594063718079,338.5,200.0,0.1,2.58690547943
160,18.4022501389,25.4943297657,43.8965799046,53.8148342912,0.0189025375078,334.0,199.5,0.2,2.64835760049
161,19.8044403661,25.2603915405,45.0648319066,53.9215174379,-0.00303078577634,335.0,200.0,0.1,2.58690547943
162,20.8191713358,25.0463268096,45.8654981454,53.8391223731,0.0168030990254,338.5,200.5,0.0,2.71020310017
163,19.2249647204,25.1800452954,44.4050100158,53.8360642215,0.0516633628897,340.5,200.5,-0.3,2.00078561667
164,19.294298874,24.7405544961,44.03485337,53.9093469788,0.010098913195,334.5,200.5,-0.1,2.58690547943
165,19.2148468887,25.1515011634,44.3663480521,53.906363509,0.00237770941827,336.5,200.5,0.0,2.58690547943
166,19.197913394,24.4600693076,43.6579827015,53.9231378682,-0.01264035604,337.0,200.5,0.0,2.58690547943
167,19.1460396062,25.2438008234,44.3898404296,54.094381036,-0.0438486155203,335.0,199.0,0.3,2.58690547943
168,20.0489632754,25.6570457765,45.7060090519,53.9598415448,-0.0287604160088,337.5,200.0,0.5,2.64835760049
169,19.8030828422,25.2689700112,45.0720528534,53.9182520561,0.0126082691945,339.5,200.5,0.2,2.64835760049
170,21.1190601887,24.3978382911,45.5168984799,53.859936088,0.0325935786632,336.5,200.5,0.0,2.64835760049
171,18.6277482613,24.2495633213,42.8773115826,53.8751379584,-0.0140570533481,338.5,200.5,0.0,2.58690547943
172,18.8502840503,24.923541153,43.7738252033,53.8160394647,0.0255289198939,339.0,202.5,-0.7,2.64835760049
173,20.0695821054,25.942099997,46.0116821023,53.9812934021,-0.00601025305045,336.5,201.5,-0.4,2.64835760049
174,20.0619984707,26.2209146232,46.2829130939,54.0229039814,-0.0142615924835,337.0,200.5,0.0,2.64835760049
175,19.6316032465,24.8175420016,44.4491452481,53.8048526916,0.0302095809858,337.5,200.5,0.0,3.04612613624
176,17.9880249985,26.3164801272,44.3045051257,53.9436840642,-0.0105612372436,335.5,199.0,0.5,2.71020310017
177,19.6723758856,25.5139455469,45.1863214325,53.9512421368,-0.00328020776323,335.5,199.5,0.4,2.50041056438
178,19.6758912978,25.4761715183,45.1520628161,53.9515960189,-0.00287217284975,338.0,200.5,0.4,2.64835760049
179,19.4987512359,25.4647105939,44.9634618299,53.9559005966,-0.0195513820296,338.5,200.5,-0.1,2.71020310017
180,20.3711263242,25.8736616974,46.2447880216,53.890877878,0.0149455426598,339.0,201.5,-0.4,2.64835760049
181,18.849573806,25.7481815408,44.5977553468,53.934841098,0.00799850551681,339.0,201.5,-0.3,2.22895013393
182,17.8566671485,24.5510959363,42.4077630848,53.9372351547,-0.000803655757866,335.5,202.5,-0.6,2.64835760049
183,21.1261743477,25.6442622899,46.7704366376,53.8581436864,0.0134807704453,339.5,200.0,0.1,2.58690547943
184,19.8416116158,25.9309051973,45.772516813,53.9656055913,-0.0230829554627,334.5,199.5,0.2,2.50041056438
185,19.652398432,25.9759166872,45.6283151192,53.9748336256,-0.00527161391891,333.5,200.0,0.1,2.71020310017
186,18.9645912801,24.690139481,43.6547307611,53.9332168759,0.0161967363955,335.5,199.5,0.2,2.71020310017
187,19.3258882928,25.1375037056,44.4633919985,53.9255475386,-0.00336719661415,334.5,200.5,0.0,2.00078561667
188,21.0037934664,24.6101171094,45.6139105758,53.8501908139,0.00833237765318,337.5,200.5,-0.1,2.64835760049
189,20.029736369,24.7614538676,44.7911902366,53.948475556,0.00526966006626,335.5,200.5,-0.3,2.64835760049
190,19.3479145633,24.6077510703,43.9556656336,54.0142005579,-0.00405812463133,339.5,200.5,-0.3,2.58690547943
191,17.4356877642,23.7950687452,41.2307565094,53.9087115556,-0.00796069924257,337.5,200.5,-0.1,2.64835760049
192,19.1567352887,24.5158309505,43.6725662392,53.8918527022,-0.00477772349237,336.5,200.0,0.1,2.58690547943
193,20.2245802998,25.2254491386,45.4500294384,53.9748238563,0.018273299486,331.5,199.0,0.3,2.71020310017
194,18.5677531077,24.6388489231,43.2066020307,53.9939099347,-0.052198143868,333.5,199.0,0.3,2.00078561667
195,19.4329883985,24.1996504764,43.6326388749,53.8689080594,-0.0306072171232,336.5,200.0,0.1,2.22895013393
196,18.9210968809,25.6141066218,44.5352035028,53.8679640847,-0.0424190382157,334.0,200.5,-0.3,2.58690547943
197,19.1495769602,26.5551488237,45.7047257838,54.0661903537,-0.0753089114156,340.0,200.5,-0.5,2.58690547943
198,19.3274701183,28.0955071323,47.4229772506,53.7329192154,-0.0236375692574,337.5,200.5,-0.5,2.58690547943
199,17.6684331148,29.9782816293,47.6467147441,53.7158719737,-0.0217251484805,337.5,200.5,-0.7,2.58690547943
200,18.3669501872,30.4885968289,48.8555470161,53.6558688937,-5.03224144978e-05,333.5,199.0,-0.4,2.50041056438
201,16.0738771364,32.5896098949,48.6634870313,53.6896457967,-0.0294441651867,339.5,198.0,0.0,3.27540264092
202,16.0259386949,33.3550651423,49.3810038372,53.6147313691,-0.0175598385674,334.5,198.0,0.0,3.27540264092
203,18.2242276832,34.4378152105,52.6620428937,53.6072462313,-0.0020180819984,338.5,197.0,0.2,2.75910765862
204,19.9886615354,34.6666934141,54.6553549494,53.6556172816,-0.0243429793243,337.5,197.0,0.2,2.85350283658
205,20.64636579,33.9066933658,54.5530591558,53.5424249707,-0.048119673663,340.0,198.0,0.0,0.686144197835
206,21.2541640173,34.3502186265,55.6043826438,53.5269321763,-0.0525205511529,337.5,198.0,0.0,0.662349447372
207,22.7133518671,34.0808587496,56.7942106167,53.5971558213,-0.0472947294272,336.0,198.0,0.0,2.54480437981
208,23.9448425131,34.6411534981,58.5859960112,53.533902385,-0.0447638864922,336.5,198.0,0.2,4.93498592678
209,23.9095165889,35.0090562292,58.9185728181,53.3018266024,0.00643224711071,338.5,198.0,0.2,12.1065779515
210,23.6190596862,36.2011989059,59.8202585921,53.2643294205,0.0192930933607,337.5,198.0,0.2,16.6634790829
211,25.46349635,35.5678102752,61.0313066253,53.3606821742,-0.0538471667432,338.5,198.0,0.2,17.4421549717
212,25.4835876915,35.6278630245,61.111450716,53.3100829525,-0.04505728884,337.5,199.0,0.2,27.2333703614
213,25.5222454974,36.1345406297,61.6567861271,53.333987838,-0.0382816716718,335.5,199.0,0.4,12.1089849832
214,26.5848096834,36.5411268435,63.1259365269,53.3607948873,-0.0334569842469,333.5,199.0,0.2,13.2520901451
215,28.0813716553,36.6100989259,64.6914705811,53.0914463405,-0.00670228676937,338.5,199.0,0.4,13.4486150517
216,29.3846989751,35.4632861712,64.8479851463,53.0847965083,0.00731533928423,334.0,200.0,0.4,36.4247673602
217,30.7063099038,35.4820338766,66.1883437804,53.1425794796,-0.0127906148243,336.0,201.0,0.4,37.3828847619
218,30.3602439545,36.3170771801,66.6773211346,53.1935099661,-0.0194079880265,329.5,200.0,0.8,32.5327344579
219,32.0995226913,36.1223360205,68.2218587118,53.0579349066,0.0267183376819,334.5,201.0,0.6,27.8577294365
220,33.4275108809,36.6078998736,70.0354107545,53.1213732047,-0.0226624763956,333.5,202.0,0.2,29.2358045687
221,32.8298894897,35.9260668334,68.7559563231,53.0786264055,0.00682989183288,335.5,203.0,0.2,23.4341803846
222,31.4780231285,35.3999626019,66.8779857304,53.0964700259,-0.0439403417417,341.5,204.0,0.0,20.9194837226
223,32.4205272143,35.5157290025,67.9362562168,53.1915265951,-0.051254823468,334.0,204.0,0.2,22.7989136762
224,33.0886424324,37.6953339619,70.7839763942,53.0080608228,-0.0135091233338,333.5,203.0,0.4,25.9627524226
225,33.9367473492,36.7713121319,70.7080594811,53.1127758646,-0.0260703214599,332.5,204.0,0.2,30.0534731757
226,33.2035675184,36.1966679301,69.4002354485,52.8767683172,0.00366341164838,339.0,204.0,0.2,27.1937862079
227,32.9868718891,37.1414052157,70.1282771048,52.9352524777,-0.00694123908064,337.0,205.0,-0.2,21.7652150632
228,32.2031901518,36.1089511084,68.3121412602,52.9405152061,-0.0295009244541,341.5,205.0,-0.6,17.7666296386
229,31.6937392151,36.7559114292,68.4496506443,52.9824242573,0.00686887614921,339.5,205.0,-0.6,31.6194289279
230,32.9658880573,36.6126994093,69.5785874666,52.8950853755,-0.00791392671227,335.0,205.0,-0.6,33.5854178168
231,34.0240383845,35.651623686,69.6756620705,52.9005462823,-0.0021208624,340.0,204.0,-0.8,32.6544648509
232,33.2967510781,35.1587993298,68.4555504079,52.7930105838,0.0210106175502,338.5,202.0,-0.6,20.4699832798
233,33.2787164251,36.849675416,70.1283918411,53.0167686381,-0.0550041403865,337.0,202.0,-0.6,19.8458896433
234,33.2849240511,36.0501168722,69.3350409233,52.8555157419,0.00261873410214,338.5,202.0,-0.8,15.2551187031
235,34.5404258153,37.0341495975,71.5745754129,52.8899419703,-0.000743812555737,342.5,200.0,-0.6,22.7854592254
236,33.4585012052,34.7926996554,68.2512008606,52.8980636716,-0.00711189536301,340.5,199.0,-0.8,22.0871716032
237,33.2873638548,35.5201438388,68.8075076936,52.7417479362,0.0250942825073,339.5,199.0,-0.6,19.4703020095
238,32.0089794938,35.3401740729,67.3491535667,52.8686094124,0.0316865353316,339.0,198.0,-0.6,25.1874622772
239,33.4499719968,36.2823467718,69.7323187686,52.8862229075,0.00930764808015,340.0,197.0,-0.4,27.5629300366
